Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Train Epoch: 5 [25600/49000 (52%)]	Train Loss: 1.844892	Val Loss: 1.906147	Val Acc: 56.40625
Train Epoch: 5 [26880/49000 (55%)]	Train Loss: 1.833288	Val Loss: 1.900924	Val Acc: 56.5625
Train Epoch: 5 [28160/49000 (57%)]	Train Loss: 1.852651	Val Loss: 1.899366	Val Acc: 56.25
Train Epoch: 5 [29440/49000 (60%)]	Train Loss: 1.778792	Val Loss: 1.904562	Val Acc: 55.625
Train Epoch: 5 [30720/49000 (63%)]	Train Loss: 1.840748	Val Loss: 1.878801	Val Acc: 60.0
Train Epoch: 5 [32000/49000 (65%)]	Train Loss: 1.911055	Val Loss: 1.898291	Val Acc: 57.03125
Train Epoch: 5 [33280/49000 (68%)]	Train Loss: 1.902789	Val Loss: 1.889653	Val Acc: 59.0625
Train Epoch: 5 [34560/49000 (70%)]	Train Loss: 1.897410	Val Loss: 1.889232	Val Acc: 57.03125
Train Epoch: 5 [35840/49000 (73%)]	Train Loss: 1.883128	Val Loss: 1.884661	Val Acc: 58.125
Train Epoch: 5 [37120/49000 (76%)]	Train Loss: 1.889610	Val Loss: 1.894194	Val Acc: 57.34375
Train Epoch: 5 [38400/49000 (78%)]	Train Loss: 1.892579	Val Loss: 1.885619	Val Acc: 58.59375
Train Epoch: 5 [39680/49000 (81%)]	Train Loss: 1.868406	Val Loss: 1.911989	Val Acc: 54.84375
Train Epoch: 5 [40960/49000 (84%)]	Train Loss: 1.938628	Val Loss: 1.901364	Val Acc: 56.09375
Train Epoch: 5 [42240/49000 (86%)]	Train Loss: 1.899408	Val Loss: 1.885703	Val Acc: 58.59375
Train Epoch: 5 [43520/49000 (89%)]	Train Loss: 1.894107	Val Loss: 1.908111	Val Acc: 56.09375
Train Epoch: 5 [44800/49000 (91%)]	Train Loss: 1.858423	Val Loss: 1.904516	Val Acc: 55.0
Train Epoch: 5 [46080/49000 (94%)]	Train Loss: 1.892351	Val Loss: 1.882905	Val Acc: 58.4375
Train Epoch: 5 [47360/49000 (97%)]	Train Loss: 1.949635	Val Loss: 1.904612	Val Acc: 55.9375
Train Epoch: 5 [48640/49000 (99%)]	Train Loss: 1.831123	Val Loss: 1.866804	Val Acc: 60.0
Train Epoch: 6 [0/49000 (0%)]	Train Loss: 2.113179	Val Loss: 1.897704	Val Acc: 57.03125
Train Epoch: 6 [1280/49000 (3%)]	Train Loss: 1.858118	Val Loss: 1.890658	Val Acc: 57.65625
Train Epoch: 6 [2560/49000 (5%)]	Train Loss: 1.848543	Val Loss: 1.876603	Val Acc: 59.21875
Train Epoch: 6 [3840/49000 (8%)]	Train Loss: 1.884684	Val Loss: 1.884304	Val Acc: 57.8125
Train Epoch: 6 [5120/49000 (10%)]	Train Loss: 1.898109	Val Loss: 1.887359	Val Acc: 59.53125
Train Epoch: 6 [6400/49000 (13%)]	Train Loss: 1.901736	Val Loss: 1.882695	Val Acc: 58.75
Train Epoch: 6 [7680/49000 (16%)]	Train Loss: 1.870246	Val Loss: 1.871460	Val Acc: 59.84375
Train Epoch: 6 [8960/49000 (18%)]	Train Loss: 1.833078	Val Loss: 1.900993	Val Acc: 57.1875
Train Epoch: 6 [10240/49000 (21%)]	Train Loss: 1.852841	Val Loss: 1.892577	Val Acc: 58.28125
Train Epoch: 6 [11520/49000 (23%)]	Train Loss: 1.873031	Val Loss: 1.878320	Val Acc: 59.53125
Train Epoch: 6 [12800/49000 (26%)]	Train Loss: 1.867933	Val Loss: 1.907561	Val Acc: 55.78125
Train Epoch: 6 [14080/49000 (29%)]	Train Loss: 1.850069	Val Loss: 1.898798	Val Acc: 57.03125
Train Epoch: 6 [15360/49000 (31%)]	Train Loss: 1.904446	Val Loss: 1.896627	Val Acc: 57.1875
Train Epoch: 6 [16640/49000 (34%)]	Train Loss: 1.833825	Val Loss: 1.881964	Val Acc: 59.0625
Train Epoch: 6 [17920/49000 (37%)]	Train Loss: 1.839637	Val Loss: 1.870540	Val Acc: 59.84375
Train Epoch: 6 [19200/49000 (39%)]	Train Loss: 1.844896	Val Loss: 1.877438	Val Acc: 59.21875
Train Epoch: 6 [20480/49000 (42%)]	Train Loss: 1.893727	Val Loss: 1.884465	Val Acc: 58.28125
Train Epoch: 6 [21760/49000 (44%)]	Train Loss: 1.943102	Val Loss: 1.898729	Val Acc: 57.03125
Train Epoch: 6 [23040/49000 (47%)]	Train Loss: 1.837217	Val Loss: 1.879836	Val Acc: 59.21875
Train Epoch: 6 [24320/49000 (50%)]	Train Loss: 1.915061	Val Loss: 1.879289	Val Acc: 59.21875
Train Epoch: 6 [25600/49000 (52%)]	Train Loss: 1.839891	Val Loss: 1.879748	Val Acc: 58.90625
Train Epoch: 6 [26880/49000 (55%)]	Train Loss: 1.899603	Val Loss: 1.903331	Val Acc: 55.625
Train Epoch: 6 [28160/49000 (57%)]	Train Loss: 1.862853	Val Loss: 1.884754	Val Acc: 57.96875
Train Epoch: 6 [29440/49000 (60%)]	Train Loss: 1.870377	Val Loss: 1.877605	Val Acc: 58.90625
Train Epoch: 6 [30720/49000 (63%)]	Train Loss: 1.773183	Val Loss: 1.867102	Val Acc: 59.84375
Train Epoch: 6 [32000/49000 (65%)]	Train Loss: 1.845601	Val Loss: 1.884256	Val Acc: 58.4375
Train Epoch: 6 [33280/49000 (68%)]	Train Loss: 1.904453	Val Loss: 1.854511	Val Acc: 61.40625
